"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GFOD1",1.77030713620891e-187,1.77520737918527,0.337,0.069,4.94694626142217e-183,"2","GFOD1"
"RAP1GAP2",4.95353753675605e-179,1.74374961827485,0.328,0.067,1.38421652927111e-174,"2","RAP1GAP2"
"THEMIS.2",1.87208138369906e-174,-2.09810841591581,0.099,0.531,5.23134421860866e-170,"2","THEMIS"
"AOAH.2",1.59533450033799e-163,1.05407032450739,0.753,0.355,4.45800272774449e-159,"2","AOAH"
"RIN3",5.69316781407297e-149,1.46127804352688,0.384,0.109,1.59089881396455e-144,"2","RIN3"
"PDGFD",8.99392228029293e-140,1.57790524689723,0.254,0.05,2.51326164200506e-135,"2","PDGFD"
"CAMK4.2",3.6321633289522e-127,-1.87408197337052,0.099,0.453,1.0149717206424e-122,"2","CAMK4"
"LINC00299",2.93300893519669e-122,1.43418645528632,0.281,0.069,8.19600016851362e-118,"2","LINC00299"
"TFDP2",3.30562205416343e-119,1.39701793783757,0.32,0.092,9.23723026815428e-115,"2","TFDP2"
"ANK3.1",6.04159019324322e-118,-1.94158402451921,0.097,0.426,1.68826196359989e-113,"2","ANK3"
"VAV3.1",1.09932184918971e-113,1.12461584405749,0.487,0.198,3.07194497537571e-109,"2","VAV3"
"ZBTB16",4.90882798976892e-112,1.29324456350941,0.342,0.107,1.37172289346103e-107,"2","ZBTB16"
"INPP4B.2",1.01913636675392e-110,-1.58599738008602,0.145,0.471,2.84787466325715e-106,"2","INPP4B"
"GSAP",2.67508441005596e-110,1.39967993392451,0.276,0.074,7.47525587546038e-106,"2","GSAP"
"FNDC3B",2.51095938712184e-109,1.36426523714349,0.331,0.106,7.01662491137327e-105,"2","FNDC3B"
"SYNE1.2",2.32116891893097e-100,0.959888660558696,0.588,0.304,6.48627442706071e-96,"2","SYNE1"
"LYN",2.46910934209381e-100,1.22334968801362,0.29,0.085,6.89967914554693e-96,"2","LYN"
"SAMD3.2",4.91106846075899e-98,0.956674931768543,0.556,0.265,1.37234897067449e-93,"2","SAMD3"
"KLRK1",4.48402022064927e-74,1.10304684467274,0.278,0.098,1.25301461045823e-69,"2","KLRK1"
"IL7R.2",6.16390494749362e-73,-1.69281414398319,0.068,0.303,1.72244159852762e-68,"2","IL7R"
"PLCB1",1.59788441044154e-67,0.97706585875941,0.338,0.14,4.46512819653783e-63,"2","PLCB1"
"TGFBR3",1.54243570449625e-63,0.997100769664617,0.311,0.129,4.31018233264433e-59,"2","TGFBR3"
"EML4.1",4.26883526483639e-63,-0.967335475076297,0.278,0.513,1.19288332640588e-58,"2","EML4"
"SERINC5.2",4.47023830063695e-62,-1.68124805377776,0.048,0.25,1.24916339072999e-57,"2","SERINC5"
"MYBL1",5.17246463644203e-61,1.03098846900086,0.282,0.113,1.44539351800736e-56,"2","MYBL1"
"HIPK2",1.70062961054103e-59,0.955428821398531,0.294,0.121,4.75223938369586e-55,"2","HIPK2"
"RUNX3.2",9.61910778552784e-56,0.79081772965886,0.44,0.232,2.6879634795879e-51,"2","RUNX3"
"GNPTAB",7.02850341813158e-55,0.954124856644813,0.28,0.118,1.96404499516269e-50,"2","GNPTAB"
"KCNQ5",5.76043008451301e-53,0.974948776369069,0.279,0.121,1.60969458281632e-48,"2","KCNQ5"
"PPP2R2B.2",6.98590984789404e-53,0.770148722705664,0.401,0.2,1.95214264789551e-48,"2","PPP2R2B"
"PAG1.1",1.21881980353912e-52,-1.1331941283599,0.157,0.364,3.40587005900971e-48,"2","PAG1"
"SYTL3.1",4.19026384170231e-50,0.641876523244629,0.563,0.337,1.17092732792529e-45,"2","SYTL3"
"LDLRAD4.2",7.02432651832203e-49,-1.12895604244962,0.165,0.358,1.96287780227991e-44,"2","LDLRAD4"
"HIVEP3",2.38313982616763e-45,0.828976239126765,0.336,0.171,6.65944593024284e-41,"2","HIVEP3"
"ARHGAP15",4.58970043431032e-45,-0.421752817418136,0.647,0.78,1.28254588936368e-40,"2","ARHGAP15"
"EIF4G3.1",1.4429502282583e-44,0.713721710152084,0.437,0.257,4.03218011784499e-40,"2","EIF4G3"
"AUTS2.1",1.1382847782796e-41,0.757842574212014,0.312,0.155,3.18082298442451e-37,"2","AUTS2"
"BCL11B.2",5.55969091253806e-41,-0.807091449706962,0.268,0.45,1.55360002859964e-36,"2","BCL11B"
"MYO1F.2",7.09172083697267e-40,0.669180667095651,0.444,0.267,1.98171047068364e-35,"2","MYO1F"
"CARD11.1",1.01393457740636e-39,0.566977395430181,0.581,0.395,2.83333878310434e-35,"2","CARD11"
"DIP2A.2",7.37809322314891e-39,0.694852825214105,0.403,0.235,2.06173437027673e-34,"2","DIP2A"
"SMCHD1",9.58920104890493e-39,-0.491994969892216,0.538,0.681,2.67960634110599e-34,"2","SMCHD1"
"PVT1.2",1.5442637527414e-38,-1.0817829972914,0.122,0.285,4.31529063066058e-34,"2","PVT1"
"FOXO1.1",7.46356446291344e-38,-0.793221047249089,0.25,0.429,2.08561845351653e-33,"2","FOXO1"
"MGAT5.2",2.98911168361563e-36,-0.755845197653745,0.284,0.451,8.35277368869553e-32,"2","MGAT5"
"APBA2",6.91481614996945e-36,0.756756349788404,0.297,0.155,1.93227622494746e-31,"2","APBA2"
"FAM49B.1",1.66254342098933e-34,0.515966136336497,0.581,0.402,4.64581133561258e-30,"2","FAM49B"
"PRKCH.1",1.09899487084962e-33,0.382791262157263,0.81,0.627,3.07103126710219e-29,"2","PRKCH"
"CDC14A.1",2.29582903849948e-33,-0.931183069711504,0.171,0.326,6.41546466518294e-29,"2","CDC14A"
"NCK2.1",9.19741264543597e-33,-0.847892140623438,0.186,0.343,2.57012498964063e-28,"2","NCK2"
"ITGAL.2",3.1237398039388e-32,0.636344293851388,0.402,0.251,8.72897850812658e-28,"2","ITGAL"
"TRG-AS1",3.2044210641937e-32,0.711541950947999,0.295,0.16,8.95443422178287e-28,"2","TRG-AS1"
"PDE3B.1",7.26498901157618e-32,-0.632421434507894,0.339,0.497,2.03012852939485e-27,"2","PDE3B"
"ARHGAP26.2",7.9678476311239e-32,0.515021393262212,0.508,0.328,2.22653534204126e-27,"2","ARHGAP26"
"ITCH.1",2.01369749722952e-31,0.669537082978199,0.339,0.197,5.62707628625817e-27,"2","ITCH"
"BIN2",3.80095442784024e-31,0.735463682920312,0.252,0.13,1.06213870531568e-26,"2","BIN2"
"FOXP1.1",6.55534574712182e-30,-0.488638840256872,0.482,0.6,1.83182581557572e-25,"2","FOXP1"
"ZEB1.1",8.82890212908552e-30,-0.785290483532584,0.199,0.35,2.46714841095166e-25,"2","ZEB1"
"DGKD.1",1.28100838524641e-29,0.651301139187151,0.319,0.183,3.57964983173257e-25,"2","DGKD"
"BACH2.2",6.19825260947108e-29,-0.961740298125922,0.115,0.252,1.7320397091906e-24,"2","BACH2"
"GNG2.1",8.92480231841321e-29,0.587927446825815,0.411,0.265,2.49394675985739e-24,"2","GNG2"
"PITPNC1.2",2.64822390423401e-28,0.396831767813882,0.698,0.525,7.40019687799152e-24,"2","PITPNC1"
"CASK.1",3.83851150212482e-28,-0.697903308599172,0.236,0.387,1.07263365415376e-23,"2","CASK"
"PLCL2",6.49984109266016e-28,0.521018196015627,0.471,0.315,1.81631559493295e-23,"2","PLCL2"
"GPATCH8",7.85848702543647e-28,0.591920704316582,0.368,0.228,2.19597561438797e-23,"2","GPATCH8"
"PCNX2.1",8.82442988291483e-28,-0.878621058126542,0.138,0.275,2.46589868648172e-23,"2","PCNX2"
"AGTPBP1.2",1.55977579758688e-26,0.601304484221657,0.346,0.213,4.35863748877678e-22,"2","AGTPBP1"
"ARID5B",2.39990978034379e-26,-0.588562247269529,0.333,0.471,6.70630789019269e-22,"2","ARID5B"
"MAPK1.2",3.96566321253541e-26,0.598437133620298,0.342,0.21,1.10816492811089e-21,"2","MAPK1"
"CD44.2",4.16336420728699e-26,-0.642442099486667,0.279,0.418,1.16341049408428e-21,"2","CD44"
"STK39",1.07238518888129e-25,0.514775958233548,0.434,0.288,2.99667317180989e-21,"2","STK39"
"JAZF1.1",5.09969789187165e-25,0.48476520542725,0.467,0.315,1.42505957890461e-20,"2","JAZF1"
"HLA-E",1.13049213694623e-24,0.594826396822093,0.306,0.183,3.15904722748255e-20,"2","HLA-E"
"RBPJ.2",1.26969515736219e-24,-0.850527365673966,0.151,0.276,3.54803614773289e-20,"2","RBPJ"
"PLCG2.1",1.7771268882862e-24,0.542451479620711,0.381,0.247,4.96600337662695e-20,"2","PLCG2"
"UTRN",3.0413968690036e-24,0.317548208632002,0.789,0.644,8.49887941074367e-20,"2","UTRN"
"MAP4K4",7.85882464532436e-24,-0.744650984975646,0.188,0.316,2.19606995888944e-19,"2","MAP4K4"
"IGF2R",1.26838825024734e-23,0.608087476832038,0.298,0.18,3.54438412649118e-19,"2","IGF2R"
"PYHIN1.1",2.32891025317871e-23,0.603072809252728,0.303,0.186,6.50790681148259e-19,"2","PYHIN1"
"MBP",2.61768270879778e-23,0.473734412690186,0.479,0.34,7.31485256146453e-19,"2","MBP"
"DOCK9.1",4.06085666893975e-23,-0.871981712036492,0.135,0.251,1.13476578756852e-18,"2","DOCK9"
"MAML2.1",4.87877168356326e-23,-0.534777336551944,0.335,0.467,1.36332395925492e-18,"2","MAML2"
"CLASP1.1",6.77390815395731e-23,0.48232118679198,0.454,0.321,1.89290089454183e-18,"2","CLASP1"
"NCOA1.1",2.53656235954301e-22,0.459793451262759,0.457,0.318,7.088169857507e-18,"2","NCOA1"
"TC2N.2",3.70858331497433e-22,-0.732348588382987,0.162,0.284,1.03632652153643e-17,"2","TC2N"
"RHOH",6.85180670790362e-22,-0.701836292676175,0.186,0.31,1.91466886645659e-17,"2","RHOH"
"ANKRD12.1",8.47324382496146e-22,-0.50004770463811,0.382,0.499,2.36776325444723e-17,"2","ANKRD12"
"ELMO1",1.00518966465096e-21,-0.46392071268997,0.406,0.53,2.80890199890065e-17,"2","ELMO1"
"TTC39C.1",6.39401687655704e-21,-0.696885542513235,0.203,0.319,1.7867440759851e-16,"2","TTC39C"
"MNAT1",6.67005074652486e-21,0.575174739081644,0.258,0.154,1.86387898060891e-16,"2","MNAT1"
"ADGRE5",1.41319068685366e-20,0.523005005039173,0.28,0.169,3.94902005534387e-16,"2","ADGRE5"
"NEAT1",1.61727791687345e-20,0.376383725195197,0.589,0.444,4.51932141091116e-16,"2","NEAT1"
"STAT4",2.94510495266586e-20,0.38558515812847,0.535,0.386,8.22980127972949e-16,"2","STAT4"
"AP001011.1.1",3.92932441370985e-20,-0.53736221080187,0.31,0.433,1.09801041416708e-15,"2","AP001011.1"
"PRKCA.2",5.0170032136777e-20,-0.729689362074622,0.161,0.274,1.4019513780301e-15,"2","PRKCA"
"ATP10A",8.25996226354924e-20,0.562266833071386,0.261,0.159,2.3081638549262e-15,"2","ATP10A"
"SMAP2.2",1.35785818335882e-19,-0.528056521350869,0.306,0.427,3.79439890757788e-15,"2","SMAP2"
"HIVEP2.1",1.49224032933673e-19,-0.593291778255285,0.226,0.347,4.16991637629856e-15,"2","HIVEP2"
"LYST.2",2.5237577481224e-19,0.453725864660915,0.41,0.285,7.05238865135324e-15,"2","LYST"
"ADK.1",4.70534050552711e-19,-0.692451632111098,0.185,0.294,1.31486035086449e-14,"2","ADK"
"IQGAP2",6.16672959799443e-19,0.338389749791199,0.632,0.486,1.72323091886356e-14,"2","IQGAP2"
"RASA2",6.21580036565922e-19,0.356047520085105,0.598,0.459,1.73694325417981e-14,"2","RASA2"
"SORL1",1.67734469178917e-18,0.519457079914265,0.329,0.22,4.68717200673567e-14,"2","SORL1"
"TLK1.1",3.49572268001748e-18,-0.66106654867814,0.188,0.296,9.76844745704086e-14,"2","TLK1"
"IMMP2L.1",4.21919374288167e-18,-0.712893821499503,0.15,0.255,1.17901149951085e-13,"2","IMMP2L"
"SCLT1",7.76381233169777e-18,0.510805419233606,0.284,0.182,2.16951971796963e-13,"2","SCLT1"
"AKNA.2",9.15145217790456e-18,0.433616090765943,0.421,0.302,2.55728179659365e-13,"2","AKNA"
"ITK.1",1.30922614693211e-17,-0.596479480028837,0.23,0.339,3.65850154498708e-13,"2","ITK"
"SLFN12L.1",2.20946834835292e-17,0.363644518157764,0.502,0.37,6.17413835263739e-13,"2","SLFN12L"
"TOX.2",3.75019912545279e-17,0.388033228409953,0.45,0.324,1.04795564361653e-12,"2","TOX"
"PIP4K2A.2",7.78679699930175e-17,0.275390651367537,0.746,0.621,2.17594255348488e-12,"2","PIP4K2A"
"CMIP.2",1.12963624727674e-16,0.371592577848423,0.499,0.376,3.15665552939014e-12,"2","CMIP"
"PTPRA",1.4324182629023e-16,0.485266666953361,0.314,0.212,4.0027495938542e-12,"2","PTPRA"
"ZBTB20",1.59894174962307e-16,-0.36484683617461,0.476,0.564,4.4680828251467e-12,"2","ZBTB20"
"INPP4A",1.75528095556341e-16,0.419353542250258,0.426,0.314,4.90495710222639e-12,"2","INPP4A"
"FKBP5.1",3.00834356247138e-16,-0.386256491109082,0.457,0.541,8.40651525097003e-12,"2","FKBP5"
"FUT8.1",3.11524476806838e-16,-0.576593524757413,0.212,0.316,8.70523997989029e-12,"2","FUT8"
"NFATC3.1",3.9185852710718e-16,0.472026062717995,0.347,0.244,1.0950094681483e-11,"2","NFATC3"
"TNFAIP8.1",5.4175184695805e-16,-0.473477742303482,0.314,0.419,1.51387136113957e-11,"2","TNFAIP8"
"CDC42SE2.1",6.26380584207298e-16,-0.33285864002587,0.508,0.603,1.75035790450887e-11,"2","CDC42SE2"
"SLC4A7.1",6.59333212192185e-16,-0.554944263897317,0.233,0.336,1.84244072814984e-11,"2","SLC4A7"
"FYB1.2",2.11054731689976e-15,-0.432210577076321,0.37,0.464,5.8977134223447e-11,"2","FYB1"
"PTPN4",3.92878434176871e-15,0.451549601606192,0.297,0.199,1.09785949646385e-10,"2","PTPN4"
"LNPEP.1",6.59700689232819e-15,0.431096925346321,0.342,0.24,1.84346760599219e-10,"2","LNPEP"
"ATXN1.1",1.18815701644321e-14,-0.292435783237912,0.549,0.63,3.3201859667489e-10,"2","ATXN1"
"RASA3",1.74349562251464e-14,0.333629485137569,0.443,0.318,4.8720241675549e-10,"2","RASA3"
"SARAF.1",2.81188991830101e-14,-0.596020507807599,0.177,0.271,7.85754518770035e-10,"2","SARAF"
"GRAP2.1",8.2041019542848e-14,-0.550474502564804,0.175,0.268,2.29255425010534e-09,"2","GRAP2"
"ARHGEF3",9.90988323331506e-14,0.384674076121113,0.385,0.282,2.76921777071756e-09,"2","ARHGEF3"
"HELZ",1.08083724292407e-13,0.363306860934107,0.399,0.293,3.02029159162701e-09,"2","HELZ"
"PTPN22.2",1.44751284947437e-13,0.343467901707931,0.356,0.248,4.04492990657119e-09,"2","PTPN22"
"STK10",1.48430243265425e-13,0.363641880452073,0.43,0.326,4.14773471780904e-09,"2","STK10"
"PDE7A",2.47309148160376e-13,-0.355832672498329,0.412,0.503,6.91080683619355e-09,"2","PDE7A"
"NIBAN1.1",2.64835092273682e-13,-0.460924768824903,0.318,0.403,7.40055181849577e-09,"2","NIBAN1"
"TANK",3.84403899034792e-13,-0.501266412623933,0.215,0.309,1.07417825546282e-08,"2","TANK"
"STK17B",3.92036941248751e-13,-0.476820476706627,0.257,0.35,1.09550802862551e-08,"2","STK17B"
"RESF1",4.399733380705e-13,-0.466666615547657,0.265,0.358,1.22946149590421e-08,"2","RESF1"
"BCL2.2",6.48588211723603e-13,-0.404604012630844,0.345,0.434,1.81241489884043e-08,"2","BCL2"
"NFATC2.2",7.72787525317004e-13,0.361425040966961,0.408,0.309,2.15947746074584e-08,"2","NFATC2"
"PIK3R5.1",8.03150177593362e-13,0.367670378800115,0.355,0.256,2.24432285626689e-08,"2","PIK3R5"
"ABCC1.1",1.41368326528962e-12,-0.585094302007281,0.177,0.261,3.95039651652531e-08,"2","ABCC1"
"ELOVL5",1.6975530369423e-12,-0.529078243143529,0.176,0.263,4.74364220643156e-08,"2","ELOVL5"
"PRKACB",1.86418818423181e-12,0.392478390028205,0.286,0.197,5.20928746201736e-08,"2","PRKACB"
"MACF1",2.25794524884872e-12,0.266495416180034,0.639,0.52,6.30960220338287e-08,"2","MACF1"
"CAMK1D.1",7.98520237032211e-12,-0.500887252673358,0.21,0.294,2.23138495036281e-07,"2","CAMK1D"
"TMEM181.2",1.24488346518907e-11,0.35114253392039,0.325,0.234,3.47870235512435e-07,"2","TMEM181"
"PHACTR2.1",1.90697249383074e-11,-0.467389728178059,0.259,0.342,5.32884393676062e-07,"2","PHACTR2"
"DPYD",2.41678054321318e-11,0.274284326852182,0.504,0.383,6.75345154995491e-07,"2","DPYD"
"LINC01934.2",4.00616351498771e-11,-0.516037921141501,0.185,0.265,1.11948233262817e-06,"2","LINC01934"
"LINC01619.1",5.16370807775807e-11,-0.530880460364264,0.174,0.252,1.44294658524872e-06,"2","LINC01619"
"FNBP1",5.62892537771546e-11,-0.308502795881507,0.464,0.535,1.57294690754881e-06,"2","FNBP1"
"SFMBT2.2",7.44150706137893e-11,0.283083738900226,0.493,0.387,2.07945473323173e-06,"2","SFMBT2"
"AC079793.1.2",7.48385668959011e-11,-0.404768355857037,0.304,0.385,2.09128891333906e-06,"2","AC079793.1"
"LPP",1.34456190306743e-10,0.289932173623546,0.476,0.378,3.75724378193161e-06,"2","LPP"
"PCNX1.1",1.45850910385107e-10,-0.318692000342546,0.44,0.508,4.07565783980143e-06,"2","PCNX1"
"XYLT1.2",2.1441999087773e-10,0.330520931175993,0.361,0.272,5.9917522250873e-06,"2","XYLT1"
"WNK1.1",2.27423820828483e-10,-0.37137485979569,0.335,0.415,6.35513124923114e-06,"2","WNK1"
"MYCBP2",6.49895040496799e-10,-0.310215950996374,0.41,0.487,1.81606670116426e-05,"2","MYCBP2"
"CEMIP2",6.9282571853727e-10,0.298113053121349,0.388,0.295,1.93603218788055e-05,"2","CEMIP2"
"PREX1",9.65100094023402e-10,0.292164252469339,0.423,0.331,2.69687570273899e-05,"2","PREX1"
"CRYBG1.1",1.228700680925e-09,-0.479370484978415,0.191,0.263,3.43348118277682e-05,"2","CRYBG1"
"TAOK3",2.05151546956921e-09,0.28757896197106,0.39,0.3,5.73275482816419e-05,"2","TAOK3"
"EMB.1",2.76005321351981e-09,-0.382458264101032,0.324,0.389,7.71269269985975e-05,"2","EMB"
"MAN2A1",3.47046663688783e-09,-0.456811590386959,0.183,0.254,9.69787197011936e-05,"2","MAN2A1"
"RAP1B",4.0729142188695e-09,0.267506608246946,0.441,0.351,0.000113813514932089,"2","RAP1B"
"ETV6.2",4.16132670378271e-09,-0.433272324922775,0.246,0.315,0.000116284113410504,"2","ETV6"
"JMJD1C",5.91305054047164e-09,-0.334047278340112,0.361,0.427,0.000165234284302939,"2","JMJD1C"
"RNF19A",7.09177447996603e-09,-0.417977177568274,0.26,0.327,0.000198172546068171,"2","RNF19A"
"NCOA3",8.41926548120762e-09,-0.400608762854437,0.244,0.317,0.000235267954606866,"2","NCOA3"
"ATP2B1.1",1.12545647885987e-08,-0.466272341205884,0.185,0.252,0.000314497558452603,"2","ATP2B1"
"PDCD4.1",1.45008794378118e-08,-0.442531689212119,0.187,0.255,0.000405212575010213,"2","PDCD4"
"ASAP1",1.89378193686793e-08,-0.421101791814776,0.196,0.264,0.000529198424438375,"2","ASAP1"
"GPRIN3.1",2.04940344710324e-08,-0.353914580655962,0.314,0.381,0.00057268529925853,"2","GPRIN3"
"PPP1R16B.1",2.13260081332139e-08,-0.353455640971344,0.316,0.383,0.00059593397127453,"2","PPP1R16B"
"SRPK2",2.27254286878917e-08,0.265048250635039,0.443,0.361,0.000635039379254445,"2","SRPK2"
"STK38",2.61212010145092e-08,0.284755809335978,0.323,0.246,0.000729930841149444,"2","STK38"
"EPS15",3.507494953624e-08,-0.340800102409883,0.297,0.368,0.000980134389840691,"2","EPS15"
"MSI2",5.27777837099284e-08,-0.306095774460967,0.345,0.413,0.00147482238799024,"2","MSI2"
"CDK17",5.96261351029273e-08,0.289406167936345,0.305,0.232,0.0016661927193162,"2","CDK17"
"SEPTIN6",6.06436944417765e-08,-0.339389031471629,0.247,0.321,0.001694627397481,"2","SEPTIN6"
"RAPGEF6.1",6.19363888999557e-08,-0.357059208862367,0.292,0.356,0.00173075045142036,"2","RAPGEF6"
"ERBIN",6.38901091798137e-08,0.261623663890849,0.405,0.325,0.00178534521092071,"2","ERBIN"
"PLEKHA2",9.57007215036183e-08,0.307100843736689,0.278,0.211,0.00267426096169711,"2","PLEKHA2"
"MAP3K5.1",9.73419309512442e-08,-0.362682724256349,0.28,0.342,0.00272012291850157,"2","MAP3K5"
"SLCO3A1.1",1.02306812656665e-07,0.288181455537333,0.278,0.209,0.00285886157287784,"2","SLCO3A1"
"DENND4A",2.00968238943801e-07,-0.390876427651373,0.267,0.325,0.00561585646904558,"2","DENND4A"
"ADD3",2.50936669748672e-07,0.280423956161181,0.278,0.211,0.0070121742994569,"2","ADD3"
"ARHGAP25",2.57333492925978e-07,-0.366980661444669,0.191,0.255,0.00719092712632353,"2","ARHGAP25"
"USP3",2.809651820539e-07,-0.36423542188591,0.25,0.311,0.00785129104731419,"2","USP3"
"SP140",2.82428271965553e-07,-0.367208830192037,0.194,0.258,0.00789217563180541,"2","SP140"
"ST6GAL1",4.41489184150719e-07,-0.33823465803033,0.297,0.355,0.0123369737619077,"2","ST6GAL1"
"ZDHHC20",4.81277442831715e-07,0.269216288336998,0.267,0.203,0.0134488168624894,"2","ZDHHC20"
"ZC3HAV1.1",6.08689167810706e-07,-0.320382997732882,0.306,0.367,0.0170092101053024,"2","ZC3HAV1"
"STX8",7.04117834814387e-07,0.301803367853673,0.253,0.192,0.0196758687760532,"2","STX8"
"SAMSN1.1",1.03339991342421e-06,-0.388297374561187,0.236,0.291,0.0288773271807263,"2","SAMSN1"
"TGFBR2",1.51471694315478e-06,-0.325218140551466,0.252,0.313,0.0423272502595171,"2","TGFBR2"
"CAMK2D",1.51613174863832e-06,-0.318462885292657,0.278,0.337,0.0423667855839492,"2","CAMK2D"
"TLE4",2.68892052640677e-06,0.260926306654146,0.252,0.193,0.0751391951899108,"2","TLE4"
"RAB27A.1",3.6281014247057e-06,0.254566758096048,0.259,0.2,0.101383666211976,"2","RAB27A"
"RORA.2",3.91633105612101e-06,-0.273479858133301,0.392,0.437,0.109437955032246,"2","RORA"
"AFF1.2",6.4348044890102e-06,-0.364744520492084,0.243,0.291,0.179814176640901,"2","AFF1"
"PCED1B",9.77402128489954e-06,-0.280537847096462,0.27,0.328,0.273125250785233,"2","PCED1B"
"NEK7.1",1.1161521183327e-05,-0.311646480913605,0.261,0.313,0.31189754794689,"2","NEK7"
"PPP2R5E",1.15960883862687e-05,0.281568429747048,0.253,0.201,0.324041093865893,"2","PPP2R5E"
"FCHSD2.1",1.55301734399197e-05,-0.339411789861694,0.265,0.311,0.433975166605115,"2","FCHSD2"
"ZHX2",2.58760709287925e-05,-0.309173971232632,0.23,0.281,0.723080926034178,"2","ZHX2"
"STK17A.1",3.82676093243081e-05,-0.262934053641096,0.29,0.342,1,"2","STK17A"
"GRK5",3.94201083055887e-05,0.258704476143292,0.254,0.205,1,"2","GRK5"
"TMEM131L",4.21077027212736e-05,-0.265679640723147,0.277,0.329,1,"2","TMEM131L"
"UBR5",5.51260672740838e-05,-0.255855400743756,0.281,0.332,1,"2","UBR5"
"MYH9",5.9816897527404e-05,-0.268206382591924,0.312,0.357,1,"2","MYH9"
"KAT6A",7.83556365481188e-05,-0.270212605672814,0.336,0.374,1,"2","KAT6A"
"OSBPL8.1",9.83965049039568e-05,-0.292318902158293,0.296,0.335,1,"2","OSBPL8"
"NKTR",0.000101328047222335,-0.250713589434831,0.314,0.36,1,"2","NKTR"
"VOPP1.1",0.000192407336261792,-0.27561853065905,0.235,0.279,1,"2","VOPP1"
"RAP1A",0.000200284296682819,-0.26498519145295,0.311,0.349,1,"2","RAP1A"
"MT-ND3",0.000254152971512171,-0.27066064324954,0.224,0.268,1,"2","MT-ND3"
"BBX",0.000560474924410756,-0.258576721879836,0.286,0.321,1,"2","BBX"
"BANK1",0,4.23262437756585,0.831,0.009,0,"3","BANK1"
"ARHGAP24",0,4.00319529237623,0.756,0.012,0,"3","ARHGAP24"
"AFF3",0,3.62121592229965,0.765,0.033,0,"3","AFF3"
"MEF2C",0,3.43679582036883,0.607,0.018,0,"3","MEF2C"
"MARCH1",0,3.4012490562357,0.538,0.01,0,"3","MARCH1"
"EBF1",0,3.36384312197305,0.545,0.014,0,"3","EBF1"
"OSBPL10",0,3.33112316502796,0.515,0.012,0,"3","OSBPL10"
"CDK14",0,3.24224264128883,0.557,0.021,0,"3","CDK14"
"RALGPS2",0,3.23781398338989,0.607,0.029,0,"3","RALGPS2"
"BLK",0,3.17642858302643,0.503,0.014,0,"3","BLK"
"TCF4",0,3.03222830892138,0.417,0.01,0,"3","TCF4"
"ADAM28",0,3.02704574439784,0.446,0.013,0,"3","ADAM28"
"AP002075.1",0,2.95233484432791,0.407,0.012,0,"3","AP002075.1"
"GNG7",0,2.93436992259448,0.376,0.007,0,"3","GNG7"
"UBE2E2",0,2.90467098662511,0.417,0.017,0,"3","UBE2E2"
"WDFY4",0,2.90186860119809,0.386,0.009,0,"3","WDFY4"
"MS4A1",0,2.81849969100332,0.357,0.01,0,"3","MS4A1"
"BCL11A",0,2.80172631053177,0.369,0.01,0,"3","BCL11A"
"AC120193.1",0,2.79515035832471,0.403,0.017,0,"3","AC120193.1"
"GRK3",0,2.78187004464408,0.38,0.016,0,"3","GRK3"
"KHDRBS2",0,2.74482665911301,0.299,0.002,0,"3","KHDRBS2"
"PAX5",0,2.71408766453228,0.351,0.011,0,"3","PAX5"
"FCRL1",0,2.69230799079769,0.312,0.005,0,"3","FCRL1"
"TRIO",0,2.68115989013476,0.539,0.054,0,"3","TRIO"
"CCSER1",0,2.60665847023733,0.285,0.007,0,"3","CCSER1"
"DENND5B",0,2.58480898205838,0.298,0.008,0,"3","DENND5B"
"COL19A1",0,2.55785484448632,0.279,0.007,0,"3","COL19A1"
"USP6NL",0,2.55307861346146,0.329,0.015,0,"3","USP6NL"
"CARMIL1",0,2.54645690782842,0.345,0.026,0,"3","CARMIL1"
"COBLL1",0,2.49760934094174,0.275,0.008,0,"3","COBLL1"
"SWAP70",0,2.43892657911668,0.296,0.012,0,"3","SWAP70"
"LARGE1",5.8175583233322e-303,2.45415816745932,0.282,0.015,1.62565849787195e-298,"3","LARGE1"
"LYN.1",8.64404172186888e-298,2.26939578649828,0.501,0.076,2.41549101875904e-293,"3","LYN"
"PLEKHG1",8.86370152602588e-288,2.33649844307816,0.372,0.037,2.47687275443267e-283,"3","PLEKHG1"
"SYK",1.67944417674134e-286,2.33171558023433,0.332,0.028,4.693038807486e-282,"3","SYK"
"HDAC9",1.91243733210771e-279,2.32486158905465,0.379,0.041,5.34411488084177e-275,"3","HDAC9"
"AL589693.1",5.9024566147093e-232,2.33753778343457,0.258,0.019,1.64938247641437e-227,"3","AL589693.1"
"PRKCH.2",2.64561237646286e-230,-2.93459785338156,0.068,0.72,7.39289922478782e-226,"3","PRKCH"
"FYN.1",1.43885675463524e-209,-2.35607605323905,0.14,0.744,4.02074131515272e-205,"3","FYN"
"BMP2K",1.96757160970485e-203,2.2308085539776,0.333,0.048,5.49818210615923e-199,"3","BMP2K"
"CIITA",1.54580928514525e-180,2.0840832291076,0.256,0.029,4.3196094664099e-176,"3","CIITA"
"STX7",2.34310213194374e-173,1.97267346264265,0.366,0.069,6.54756459750359e-169,"3","STX7"
"PARP8.1",1.04020806678935e-169,-1.74481357590569,0.252,0.755,2.90675742183617e-165,"3","PARP8"
