"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AREG1",9.77837611371557e-21,0.60026793060067,0.296,0.183,1.98559705365108e-16,"7","AREG"
"H3F3B2",1.01004612276013e-20,0.344985913373651,0.953,0.939,2.05099965687672e-16,"7","H3F3B"
"VPS13C1",1.09901787689629e-20,0.419497963037991,0.639,0.516,2.2316657008256e-16,"7","VPS13C"
"SELENOF1",1.1409867080915e-20,0.587166526433649,0.521,0.41,2.3168876094506e-16,"7","SELENOF"
"KDM4B1",1.21200092235434e-20,0.770840383062015,0.298,0.191,2.46108907293272e-16,"7","KDM4B"
"OSER1",1.32996681815389e-20,0.784129441477076,0.377,0.262,2.70063062094329e-16,"7","OSER1"
"CD2AP",1.41887406758019e-20,0.65191287118462,0.294,0.184,2.88116568162833e-16,"7","CD2AP"
"CMSS1",2.1287488473277e-20,0.836311651606785,0.251,0.15,4.32263740938364e-16,"7","CMSS1"
"GABPB1-AS11",2.75700679182734e-20,0.780366190759662,0.275,0.169,5.59837799148459e-16,"7","GABPB1-AS1"
"MBNL2",3.30413976578394e-20,0.828703719692046,0.328,0.217,6.70938620840088e-16,"7","MBNL2"
"ASXL11",4.7513038874168e-20,0.58352839794138,0.418,0.294,9.64799767378856e-16,"7","ASXL1"
"LAMTOR52",6.86853372226759e-20,0.748650606977582,0.361,0.252,1.39472445764366e-15,"7","LAMTOR5"
"TAF72",9.46391985182864e-20,0.516752157413112,0.433,0.306,1.92174356511232e-15,"7","TAF7"
"NFX1",1.10069012155886e-19,0.800065834192737,0.31,0.201,2.23506136083742e-15,"7","NFX1"
"CARD112",1.40240042201626e-19,0.493132282722791,0.363,0.237,2.84771429694622e-15,"7","CARD11"
"MAPK1IP1L",2.39118289886766e-19,0.487377424144887,0.563,0.454,4.85553599444068e-15,"7","MAPK1IP1L"
"KDM4C1",2.65756864392376e-19,0.583431116670864,0.525,0.408,5.39645888835158e-15,"7","KDM4C"
"SLC49A41",2.69007976199424e-19,0.816847321417142,0.268,0.168,5.4624759647055e-15,"7","SLC49A4"
"BCL101",4.07344888221968e-19,0.803125560671733,0.271,0.172,8.27154530023528e-15,"7","BCL10"
"ELL21",4.10610155405458e-19,0.605205570191781,0.417,0.295,8.33784981566323e-15,"7","ELL2"
"FBXW11",4.19362242022472e-19,0.787674343688007,0.299,0.196,8.51556968650831e-15,"7","FBXW11"
"ZFAS12",4.28527050589178e-19,0.388683721575207,0.694,0.604,8.70167028926385e-15,"7","ZFAS1"
"OXR1",4.68957359985691e-19,0.708014623308253,0.294,0.189,9.52264815186945e-15,"7","OXR1"
"BLOC1S21",5.39287492669501e-19,0.835921799268435,0.276,0.178,1.09507718261469e-14,"7","BLOC1S2"
"TSTD14",6.30816749423096e-19,0.650469233477587,0.445,0.326,1.28093649137854e-14,"7","TSTD1"
"IFNAR1",1.14375314720608e-18,0.763996879617683,0.312,0.209,2.32250514071667e-14,"7","IFNAR1"
"BBX1",2.07858317599277e-18,0.66719687672937,0.482,0.374,4.22077099717093e-14,"7","BBX"
"TRIM22",2.21623093326162e-18,0.635538668007446,0.497,0.394,4.50027853308105e-14,"7","TRIM22"
"LRBA1",2.66151325794018e-18,0.336852189688831,0.55,0.416,5.40446882157333e-14,"7","LRBA"
"BTG21",2.81423739597824e-18,0.388234949549205,0.767,0.675,5.71459045627341e-14,"7","BTG2"
"C7orf50",9.83421754562069e-18,0.769263814164259,0.298,0.203,1.99693621481374e-13,"7","C7orf50"
"PPP3CC3",1.08557550068627e-17,0.45817821520859,0.483,0.364,2.20436961169353e-13,"7","PPP3CC"
"CCDC18-AS13",1.1717338694568e-17,0.472149090319632,0.357,0.244,2.37932279531898e-13,"7","CCDC18-AS1"
"MANBA1",1.39093120175585e-17,0.558333847148691,0.375,0.259,2.82442489828542e-13,"7","MANBA"
"CUL31",1.4872321104996e-17,0.559902221220796,0.509,0.401,3.0199735235805e-13,"7","CUL3"
"CLASRP1",2.02444133048762e-17,0.737471231086894,0.279,0.181,4.11083056568817e-13,"7","CLASRP"
"OFD12",2.9240553866295e-17,0.598936603390386,0.306,0.203,5.93758686808986e-13,"7","OFD1"
"DIP2B1",3.02364863405961e-17,0.632079755734361,0.332,0.225,6.13982091632144e-13,"7","DIP2B"
"HIST1H1C3",3.44918772647989e-17,0.369876399539795,0.585,0.469,7.00392059739006e-13,"7","HIST1H1C"
"USP112",9.63359107277689e-17,0.674337093015056,0.273,0.177,1.95619700323808e-12,"7","USP11"
"HMGN2",1.30867870051104e-16,0.423679557983447,0.71,0.635,2.65740296925771e-12,"7","HMGN2"
"IQCB1",1.44455098780187e-16,0.711191704656752,0.253,0.162,2.93330523583047e-12,"7","IQCB1"
"PLAC81",1.49716304830897e-16,0.349316120147923,0.481,0.359,3.04013928589619e-12,"7","PLAC8"
"ZEB13",1.53408386515446e-16,0.443649702840671,0.413,0.292,3.11511069658265e-12,"7","ZEB1"
"RIC1",2.54782322464514e-16,0.666060972793563,0.375,0.273,5.17360983996443e-12,"7","RIC1"
"TNRC6B1",3.21467673567226e-16,0.38641301180373,0.645,0.544,6.52772257945609e-12,"7","TNRC6B"
"DUSP12",4.48290660288454e-16,0.256307458555855,0.893,0.832,9.10299014781734e-12,"7","DUSP1"
"GTF2I3",4.95994616341549e-16,0.545086008910774,0.37,0.266,1.00716666794315e-11,"7","GTF2I"
"CSK1",5.80666487175962e-16,0.445893512980637,0.559,0.452,1.17910136885951e-11,"7","CSK"
"AFF1",6.22376055865121e-16,0.744266510185683,0.359,0.264,1.26379681903972e-11,"7","AFF1"
"ANAPC162",7.50488816984753e-16,0.421936449286961,0.589,0.489,1.52394259176924e-11,"7","ANAPC16"
"GINM11",1.12190720995155e-15,0.729571707141075,0.256,0.168,2.27814478052762e-11,"7","GINM1"
"MARF1",1.17642738890392e-15,0.819701847926894,0.258,0.17,2.38885345590829e-11,"7","MARF1"
"LYST1",1.25819484681243e-15,0.475128142730751,0.509,0.387,2.55489045593731e-11,"7","LYST"
"RBM261",1.26331412039568e-15,0.588710532195,0.364,0.259,2.56528565287548e-11,"7","RBM26"
"SMARCC1",1.51945258351454e-15,0.560628835487464,0.483,0.38,3.08540041608463e-11,"7","SMARCC1"
"NR1H2",1.89102275249337e-15,0.580988834667165,0.399,0.3,3.83991080121303e-11,"7","NR1H2"
"GDI21",2.32002116305486e-15,0.407693805373983,0.56,0.45,4.71103497369921e-11,"7","GDI2"
"THRAP31",2.32840873974949e-15,0.498222987010545,0.517,0.423,4.72806678693531e-11,"7","THRAP3"
"DBNL1",2.7051835524338e-15,0.48871322602205,0.443,0.34,5.49314572157207e-11,"7","DBNL"
"EIF5",3.60337557400611e-15,0.38401548176573,0.611,0.529,7.31701444057681e-11,"7","EIF5"
"LSM101",5.28188015573364e-15,0.755191504933121,0.262,0.175,1.07253858442327e-10,"7","LSM10"
"EPS152",5.62974545079325e-15,0.422313884940499,0.48,0.368,1.14317611123808e-10,"7","EPS15"
"CEP1201",6.39474589014374e-15,0.696167704892336,0.282,0.19,1.29851710045259e-10,"7","CEP120"
"ZNF431",6.90151968340469e-15,0.62208817004696,0.276,0.184,1.40142258691216e-10,"7","ZNF431"
"ZNF3312",7.85828194343577e-15,0.505163281120925,0.552,0.455,1.59570273143407e-10,"7","ZNF331"
"SMAD31",8.92335758753904e-15,0.525600275841855,0.314,0.217,1.81197699172568e-10,"7","SMAD3"
"ERP292",1.13906779865101e-14,0.37928832577816,0.647,0.568,2.31299107194073e-10,"7","ERP29"
"INPP5D2",1.25796777543976e-14,0.438449720654389,0.543,0.433,2.55442936480798e-10,"7","INPP5D"
"CYCS3",1.49509860839532e-14,0.545533476210705,0.438,0.345,3.03594723420754e-10,"7","CYCS"
"FOXO11",1.61378387985032e-14,0.594695653420106,0.522,0.418,3.27694954642406e-10,"7","FOXO1"
"JMJD1C2",1.72330124301801e-14,0.326487604875748,0.677,0.564,3.49933550407238e-10,"7","JMJD1C"
"NFATC1",1.85331286509481e-14,0.573580647181699,0.276,0.187,3.76333710386152e-10,"7","NFATC1"
"KDM2B",2.23306957924497e-14,0.703801848682879,0.258,0.173,4.53447108761484e-10,"7","KDM2B"
"DEGS11",2.2611908603877e-14,0.735327687298273,0.262,0.177,4.59157416110327e-10,"7","DEGS1"
"LBH3",2.3153222710759e-14,0.419639244154277,0.479,0.354,4.70149340364673e-10,"7","LBH"
"RBM6",4.08925008099705e-14,0.579102366983569,0.404,0.308,8.30363121447261e-10,"7","RBM6"
"DARS2",4.69400003221768e-14,0.618380409424302,0.31,0.219,9.53163646542121e-10,"7","DARS"
"RABGAP1L1",6.56471344704757e-14,0.407024694701712,0.651,0.559,1.33303071255748e-09,"7","RABGAP1L"
"OGA1",8.92140532643398e-14,0.423533415823743,0.555,0.45,1.81158056558568e-09,"7","OGA"
"TLK11",8.94422793699562e-14,0.351209620773637,0.446,0.35,1.81621492488633e-09,"7","TLK1"
"RAB11A",9.64328797205276e-14,0.47912835549398,0.465,0.376,1.95816605560503e-09,"7","RAB11A"
"IER54",1.39214188721499e-13,0.465384810353351,0.368,0.271,2.82688331617877e-09,"7","IER5"
"USP241",2.10019862490045e-13,0.50297930740579,0.391,0.292,4.26466332772285e-09,"7","USP24"
"BRAF1",2.77932817560206e-13,0.549071226116512,0.453,0.355,5.64370379337754e-09,"7","BRAF"
"N4BP2L1",2.81979683523123e-13,0.644269653502174,0.275,0.193,5.72587945362053e-09,"7","N4BP2L1"
"MED301",3.2407714838895e-13,0.623859249180558,0.283,0.2,6.58071057518602e-09,"7","MED30"
"PIK3CA1",4.17300984029305e-13,0.594510387387363,0.298,0.21,8.47371378169906e-09,"7","PIK3CA"
"ISCU2",5.18216836375255e-13,0.42364983152197,0.501,0.416,1.05229110794359e-08,"7","ISCU"
"CIRBP4",5.28928918086069e-13,0.25182203329268,0.811,0.739,1.07404306106557e-08,"7","CIRBP"
"WWOX1",6.94601436059168e-13,0.799126123308781,0.329,0.243,1.41045767606175e-08,"7","WWOX"
"SCAF4",1.07320546622994e-12,0.521996543489569,0.319,0.231,2.17925101972652e-08,"7","SCAF4"
"TUBA1A1",1.08359876813311e-12,0.347768483354851,0.682,0.599,2.20035565857109e-08,"7","TUBA1A"
"ZNF6441",1.16783558522186e-12,0.458763872120308,0.486,0.394,2.37140693935151e-08,"7","ZNF644"
"IMMP2L1",1.24246673775878e-12,0.532353932316745,0.354,0.266,2.52295295769298e-08,"7","IMMP2L"
"VPS37B1",1.40564142746912e-12,0.334013413039797,0.439,0.337,2.8542954826188e-08,"7","VPS37B"
"GPR1833",1.80538439513925e-12,0.523149671605,0.346,0.254,3.66601355276977e-08,"7","GPR183"
"RBBP6",4.06439390365709e-12,0.266895447633146,0.498,0.404,8.25315826076608e-08,"7","RBBP6"
"AKAP131",8.31071968685341e-12,0.369760983871359,0.741,0.65,1.68757473961245e-07,"7","AKAP13"
"KRT104",8.70135981074075e-12,0.408725571968693,0.494,0.405,1.76689812316902e-07,"7","KRT10"
"USP81",9.80652207835648e-12,0.750645285020718,0.294,0.217,1.99131237323107e-07,"7","USP8"
"TRA2B",1.1535461777059e-11,0.374227454370497,0.594,0.513,2.3423908684496e-07,"7","TRA2B"
"SFPQ1",1.17808633434916e-11,0.294633282545224,0.697,0.633,2.3922221105294e-07,"7","SFPQ"
"PDE4D",1.5192326883731e-11,1.15796739281239,0.416,0.35,3.08495389701041e-07,"7","PDE4D"
"RNF19A3",1.61349360670632e-11,0.371577726904248,0.427,0.333,3.27636011777785e-07,"7","RNF19A"
"PCMTD1",1.66012109884442e-11,0.428682123755418,0.386,0.3,3.37104190331348e-07,"7","PCMTD1"
"AFF41",1.75897202800063e-11,0.497330706015964,0.463,0.373,3.57176860005808e-07,"7","AFF4"
"ALG13",1.95044566802765e-11,0.489266028301757,0.36,0.275,3.96057497349694e-07,"7","ALG13"
"UHRF2",1.98694947564757e-11,0.483732804015247,0.271,0.191,4.03469960524996e-07,"7","UHRF2"
"TNFAIP82",2.96139508562401e-11,0.315157868419427,0.525,0.431,6.01340886086812e-07,"7","TNFAIP8"
"CCNI",3.0365685082632e-11,0.264048591527983,0.782,0.727,6.16605601287926e-07,"7","CCNI"
"TCP11L22",3.22120682712595e-11,0.507707160556893,0.315,0.231,6.54098258316196e-07,"7","TCP11L2"
"CEP951",3.51143003500828e-11,0.512491166063152,0.282,0.201,7.13030982908781e-07,"7","CEP95"
"SIDT11",3.78646710115672e-11,0.327697001625104,0.272,0.187,7.68880009560883e-07,"7","SIDT1"
"SLC44A21",4.09120837769588e-11,0.25810450658259,0.43,0.338,8.30760773174925e-07,"7","SLC44A2"
"ZRANB22",4.73707482998373e-11,0.327458441640712,0.513,0.421,9.61910414976496e-07,"7","ZRANB2"
"ARPP19",4.92163957013892e-11,0.625880113612621,0.257,0.183,9.99388131112408e-07,"7","ARPP19"
"BPTF2",5.07792705306592e-11,0.319024288810098,0.595,0.512,1.03112386739556e-06,"7","BPTF"
"RFTN11",5.25984294790376e-11,0.63112444801518,0.373,0.296,1.06806370900134e-06,"7","RFTN1"
"LSM7",5.38544710024397e-11,0.444271240544836,0.497,0.42,1.09356888817554e-06,"7","LSM7"
"PTK2B1",5.66863179569403e-11,0.465880456522754,0.42,0.333,1.15107237243363e-06,"7","PTK2B"
"SNHG12",5.89767356467823e-11,0.576148018990068,0.287,0.207,1.19758159404356e-06,"7","SNHG1"
"SNHG34",1.00981212301059e-10,0.519730871349549,0.294,0.219,2.05052449698531e-06,"7","SNHG3"
"MAP4K12",1.05205833454785e-10,0.453644102521161,0.274,0.196,2.13630965413286e-06,"7","MAP4K1"
"PPP1CC",1.09467859213616e-10,0.496477713894724,0.43,0.356,2.22285434919169e-06,"7","PPP1CC"
"STAG11",1.10412698730469e-10,0.358882779406175,0.492,0.404,2.24204026042091e-06,"7","STAG1"
"USP7",1.21665538714349e-10,0.51014595882919,0.357,0.276,2.47054042913356e-06,"7","USP7"
"PCGF51",1.36373289525564e-10,0.356148212661775,0.454,0.366,2.76919601710611e-06,"7","PCGF5"
"SRPK22",1.50332989364895e-10,0.335150141887549,0.535,0.445,3.05266168204356e-06,"7","SRPK2"
"FBXO21",1.53691734054292e-10,0.485817373497595,0.265,0.188,3.12086435170646e-06,"7","FBXO21"
"BAZ2A1",1.57259657019553e-10,0.419884044896425,0.404,0.325,3.19331459543904e-06,"7","BAZ2A"
"PLEKHM21",1.57768988930309e-10,0.595131440014003,0.27,0.197,3.20365708921886e-06,"7","PLEKHM2"
"KLHL24",1.65553377227519e-10,0.528709751651971,0.321,0.242,3.36172687798199e-06,"7","KLHL24"
"TAPBP2",1.9216097495729e-10,0.32505726952384,0.6,0.529,3.90202075748274e-06,"7","TAPBP"
"ERGIC12",1.977079381088e-10,0.511424139672885,0.298,0.221,4.01465739123729e-06,"7","ERGIC1"
"ARGLU11",2.04874706194369e-10,0.310711305079489,0.733,0.677,4.16018578398285e-06,"7","ARGLU1"
"NOP581",2.17748365226544e-10,0.338309604563079,0.458,0.369,4.42159830429019e-06,"7","NOP58"
"NBPF141",2.33806143876697e-10,0.44483515887275,0.293,0.213,4.7476675575602e-06,"7","NBPF14"
"BCLAF11",3.20890924604288e-10,0.26423502531522,0.7,0.632,6.51601111501466e-06,"7","BCLAF1"
"AL135905.23",3.70432657995473e-10,0.453963896112185,0.338,0.261,7.52200555325607e-06,"7","AL135905.2"
"EIF2S32",5.38863592973722e-10,0.335585767111741,0.606,0.534,1.09421641189244e-05,"7","EIF2S3"
"BRD22",7.56138310730175e-10,0.296360475669335,0.452,0.37,1.53541445376869e-05,"7","BRD2"
"MATR3.11",7.66032624884353e-10,0.280785244299668,0.497,0.405,1.55550584809017e-05,"7","MATR3.1"
"NCK23",8.27090969879264e-10,0.328287653042084,0.439,0.352,1.67949092343683e-05,"7","NCK2"
"ARF62",8.58193676655105e-10,0.30503181948204,0.579,0.516,1.74264807981586e-05,"7","ARF6"
"RNGTT",1.05712949052861e-09,0.480051877508856,0.292,0.216,2.1466071434674e-05,"7","RNGTT"
"SELENOH2",1.10000047258217e-09,0.389882668129863,0.519,0.441,2.23366095962536e-05,"7","SELENOH"
"ATRX1",1.18521039642589e-09,0.306498891985758,0.551,0.472,2.40668823098241e-05,"7","ATRX"
"IFI161",1.1955760196917e-09,0.362445585771495,0.366,0.284,2.42773666558596e-05,"7","IFI16"
"PAPOLA1",1.21334979482657e-09,0.377942937191874,0.498,0.419,2.46382809337484e-05,"7","PAPOLA"
"APH1A2",1.80199613907496e-09,0.428223165057683,0.393,0.32,3.65913336000562e-05,"7","APH1A"
"RFX31",2.43562569026946e-09,0.431055544238507,0.356,0.276,4.94578152666116e-05,"7","RFX3"
"SPTBN13",2.52642821648563e-09,0.331569071454599,0.353,0.267,5.13016513639572e-05,"7","SPTBN1"
"TRPM71",2.9090035166664e-09,0.480812647933372,0.305,0.234,5.90702254094279e-05,"7","TRPM7"
"VHL1",2.99990596142004e-09,0.499214332755223,0.265,0.196,6.09160904525953e-05,"7","VHL"
"DDX27",3.17983722248399e-09,0.517599479781234,0.262,0.194,6.456977463976e-05,"7","DDX27"
"CD532",3.69128757810898e-09,0.257268136530819,0.668,0.59,7.49552855610809e-05,"7","CD53"
"MOB1A2",4.88550227546061e-09,0.258634842838843,0.49,0.412,9.92050092055031e-05,"7","MOB1A"
"PHC32",4.89680328470762e-09,0.25579190313752,0.421,0.336,9.94344874992729e-05,"7","PHC3"
"PHIP1",7.5087270632927e-09,0.37821222771707,0.456,0.382,0.000152472211747222,"7","PHIP"
"UBA6",9.75532613799602e-09,0.453437120989875,0.273,0.203,0.000198091652558147,"7","UBA6"
"RNMT",1.01966223476163e-08,0.340576530364619,0.444,0.366,0.000207052613390697,"7","RNMT"
"UBE2I1",1.06900088413172e-08,0.300993772260508,0.451,0.378,0.000217071319531787,"7","UBE2I"
"SERTAD21",1.25821077366584e-08,0.463180834293613,0.288,0.22,0.000255492279700585,"7","SERTAD2"
"RBMX2",1.42450870504857e-08,0.2628790628478,0.522,0.444,0.000289260737647162,"7","RBMX"
"FLI11",1.56711561339913e-08,0.38056125327779,0.45,0.38,0.000318218496456827,"7","FLI1"
"MARCH61",1.57467744851213e-08,0.449414451679464,0.41,0.337,0.000319754002694873,"7","MARCH6"
"CSGALNACT13",1.73878113193494e-08,0.36790515678347,0.25,0.182,0.000353076896650709,"7","CSGALNACT1"
"TSPYL12",2.09206150569054e-08,0.376238836743843,0.35,0.279,0.000424814009345522,"7","TSPYL1"
"NSF",2.18301484647222e-08,0.480487660554694,0.267,0.201,0.000443282994724649,"7","NSF"
"NFKB1",2.18918126319297e-08,0.35768045847292,0.592,0.53,0.000444535147303965,"7","NFKB1"
"ZNF24",2.29501763864816e-08,0.437793030322576,0.319,0.25,0.000466026281703895,"7","ZNF24"
"SKIL1",2.37293466964952e-08,0.544270247939978,0.264,0.2,0.000481848114019032,"7","SKIL"
"SLC38A12",2.44538064519773e-08,0.255639639504923,0.546,0.452,0.000496558993813851,"7","SLC38A1"
"EIF3D1",2.7839919104928e-08,0.317019202043107,0.508,0.433,0.000565317397344667,"7","EIF3D"
"MXI1",3.20706026684897e-08,0.589687965224409,0.292,0.232,0.000651225657786351,"7","MXI1"
"CYB5R41",4.22874488748872e-08,0.526441225897804,0.282,0.217,0.000858688936853459,"7","CYB5R4"
"SIN3A",4.82639812951021e-08,0.588099683465864,0.264,0.199,0.000980048404178344,"7","SIN3A"
"RAP1GDS11",5.5705850962699e-08,0.374861661712521,0.342,0.271,0.00113116300964857,"7","RAP1GDS1"
"WDR43",6.12163778180413e-08,0.438400709628319,0.299,0.232,0.00124305976797315,"7","WDR43"
"ZNF7211",6.38427295495967e-08,0.286463137946034,0.298,0.226,0.00129639046623411,"7","ZNF721"
"ZFR",7.49424397008115e-08,0.348156908893188,0.398,0.327,0.00152178118056468,"7","ZFR"
"NIN1",8.53472006592598e-08,0.293290257161236,0.468,0.396,0.00173306025658693,"7","NIN"
"AC079781.53",8.90853126147649e-08,0.356670019062036,0.292,0.225,0.00180896635795542,"7","AC079781.5"
"DNAJC151",9.38770563608168e-08,0.325678088830524,0.33,0.259,0.00190626750646275,"7","DNAJC15"
"FAM13B1",9.90705756437918e-08,0.415731256369106,0.311,0.246,0.00201172710902284,"7","FAM13B"
"CDC40",1.03375131395036e-07,0.349459967978058,0.324,0.255,0.00209913541810761,"7","CDC40"
"VOPP11",1.04890157244778e-07,0.514033153119203,0.416,0.359,0.00212989953301247,"7","VOPP1"
"ARIH12",1.14748320296749e-07,0.285562815792145,0.609,0.542,0.00233007939194578,"7","ARIH1"
"TMBIM41",1.24363715971699e-07,0.361569662135535,0.444,0.374,0.00252532961652132,"7","TMBIM4"
"COMMD101",1.36992200189149e-07,0.409809086316829,0.342,0.277,0.00278176361704087,"7","COMMD10"
"HECTD4",1.61814851702303e-07,0.521022910514253,0.277,0.216,0.00328581237866697,"7","HECTD4"
"SCFD21",2.22375727698012e-07,0.393941600189568,0.268,0.205,0.00451556152663582,"7","SCFD2"
"USP22",2.3895347507068e-07,0.377445813120983,0.337,0.274,0.00485218926478522,"7","USP22"
"MOB3A1",2.5366144941323e-07,0.374530705629052,0.337,0.27,0.00515084939178505,"7","MOB3A"
"ZC3H152",2.66047008946758e-07,0.317889024421281,0.435,0.369,0.00540235056367287,"7","ZC3H15"
"SMARCE12",2.7957107567177e-07,0.386760102102238,0.34,0.278,0.00567697026259097,"7","SMARCE1"
"ATF7IP23",3.43678911115274e-07,0.283149879519876,0.298,0.23,0.00697874396910676,"7","ATF7IP2"
"ZFAND61",3.67873710331241e-07,0.492715708552979,0.377,0.315,0.00747004356198617,"7","ZFAND6"
"KDM7A1",4.41746062672732e-07,0.417898576524566,0.327,0.266,0.0089700955486325,"7","KDM7A"
"UPF2",4.44451792241587e-07,0.440498358344449,0.32,0.257,0.00902503809325767,"7","UPF2"
"MPRIP1",4.50974575550911e-07,0.50048007592315,0.274,0.215,0.00915748973113681,"7","MPRIP"
"AP3B1",4.95880113261034e-07,0.377902131036326,0.43,0.365,0.0100693415798786,"7","AP3B1"
"RSRC2",4.95985782389988e-07,0.30132667452257,0.466,0.397,0.0100714872972111,"7","RSRC2"
"ARHGEF7",5.02016975784563e-07,0.350449832850507,0.278,0.216,0.0101939567102813,"7","ARHGEF7"
"ITPR21",5.25562215939057e-07,0.43493414290824,0.378,0.31,0.0106720663568585,"7","ITPR2"
"RPS6KA51",5.63297896113805e-07,0.416855665644547,0.332,0.271,0.0114383270784869,"7","RPS6KA5"
"ST8SIA41",5.88972701868611e-07,0.409468879701242,0.256,0.195,0.011959679684144,"7","ST8SIA4"
"C1GALT1",7.25738522416634e-07,0.44696259633945,0.278,0.219,0.0147368464361922,"7","C1GALT1"
"DDX39A2",7.44204509612617e-07,0.384547316138765,0.335,0.274,0.0151118167721938,"7","DDX39A"
"TRIM441",1.11969689335631e-06,0.329987111960566,0.382,0.321,0.0227365651164932,"7","TRIM44"
"RAD51B1",1.27414794979982e-06,0.555467138066204,0.29,0.228,0.0258728482686351,"7","RAD51B"
"SLC25A32",1.5706002499256e-06,0.343446093243437,0.251,0.193,0.0318926086749893,"7","SLC25A32"
"PRMT13",1.67061698364998e-06,0.427555749463057,0.291,0.236,0.0339235484699965,"7","PRMT1"
"SUZ12",2.06681952087998e-06,0.323946937376635,0.312,0.25,0.0419688371909889,"7","SUZ12"
"RPS103",2.13556010360373e-06,0.261723044094349,0.542,0.479,0.0433646834637774,"7","RPS10"
"CWF19L21",3.40713810843817e-06,0.250898550477203,0.286,0.224,0.0691853464299454,"7","CWF19L2"
"BRD4",3.58065415622201e-06,0.25725392378299,0.533,0.478,0.0727087632962442,"7","BRD4"
"HECTD1",3.79778954052537e-06,0.295893827921134,0.36,0.299,0.0771179144099081,"7","HECTD1"
"SBDS2",3.80041558902175e-06,0.288097498902902,0.48,0.424,0.0771712389506756,"7","SBDS"
"IDI12",3.80618114344998e-06,0.373758631057315,0.34,0.286,0.0772883142988953,"7","IDI1"
"PNPLA81",4.64278503171961e-06,0.2688238690064,0.367,0.303,0.0942763928540983,"7","PNPLA8"
"TCERG11",5.73555400537683e-06,0.389476530258267,0.317,0.261,0.116466159633182,"7","TCERG1"
"WBP11",6.41208971696592e-06,0.331533579740472,0.366,0.31,0.13020389379271,"7","WBP11"
"ANTXR21",6.61032419398207e-06,0.29165764751901,0.289,0.23,0.134229243083,"7","ANTXR2"
"PAN31",6.72198618451562e-06,0.288827154457598,0.474,0.412,0.136496651462774,"7","PAN3"
"HOOK31",7.08253785907241e-06,0.350642672939639,0.378,0.316,0.143818013766324,"7","HOOK3"
"SETD5",7.35060095120843e-06,0.33348557681255,0.284,0.226,0.149261302915238,"7","SETD5"
"MARCH71",9.03550545654854e-06,0.39568866411036,0.374,0.32,0.183474973800675,"7","MARCH7"
"GGNBP2",9.3638216321162e-06,0.283517207614978,0.443,0.391,0.190141762061752,"7","GGNBP2"
"PRKDC",1.03374408742176e-05,0.358333467409214,0.364,0.308,0.209912074391862,"7","PRKDC"
"BORCS51",1.19654092323432e-05,0.4294149820857,0.273,0.22,0.242969599871961,"7","BORCS5"
"USP121",1.30030964215316e-05,0.386641347379041,0.284,0.232,0.26404087593562,"7","USP12"
"GALNT11",1.40824322648701e-05,0.450753833155408,0.257,0.205,0.285957869570452,"7","GALNT1"
"XPO1",1.49352376289874e-05,0.361118845496791,0.35,0.294,0.303274935294217,"7","XPO1"
"UBE2E11",1.72517356693353e-05,0.375908420154499,0.283,0.233,0.350313744501523,"7","UBE2E1"
"SRP721",1.85811131112146e-05,0.296223475627664,0.361,0.305,0.377308082836323,"7","SRP72"
"PHB23",2.08669044220856e-05,0.27407393290582,0.454,0.405,0.42372336119487,"7","PHB2"
"CDK5RAP3",2.33895959275206e-05,0.275183850676484,0.392,0.34,0.474949134904234,"7","CDK5RAP3"
"SECISBP21",2.65395713570084e-05,0.308529639751998,0.372,0.32,0.538912535975412,"7","SECISBP2"
"SETX1",2.86453388223184e-05,0.298464920481097,0.421,0.375,0.581672250125998,"7","SETX"
"SCAPER1",2.99692221153886e-05,0.339363989428843,0.321,0.267,0.608555024275081,"7","SCAPER"
"FAM53B2",3.20658512019129e-05,0.439055698123899,0.256,0.208,0.651129174506043,"7","FAM53B"
"SNRPA11",3.63311724540735e-05,0.278374699022034,0.341,0.286,0.737740787852417,"7","SNRPA1"
"SPG11",3.97910949032279e-05,0.269919133656825,0.273,0.221,0.807997973104946,"7","SPG11"
"IRF21",4.85907435331605e-05,0.329680275919259,0.265,0.222,0.986683638184357,"7","IRF2"
"ARRDC21",6.51323201048031e-05,0.335479301938705,0.285,0.238,1,"7","ARRDC2"
"B4GALT12",6.71622676891775e-05,0.259316915352666,0.377,0.32,1,"7","B4GALT1"
"GPBP1",7.56649544939578e-05,0.272323859300084,0.431,0.384,1,"7","GPBP1"
"PHF141",0.000126779972481971,0.333942420578824,0.271,0.224,1,"7","PHF14"
"RBBP72",0.000130461874670724,0.269028306178232,0.297,0.247,1,"7","RBBP7"
"KPNB11",0.000130533542903024,0.257701378572776,0.375,0.326,1,"7","KPNB1"
"IMPDH22",0.000141381786846188,0.355860492145974,0.254,0.21,1,"7","IMPDH2"
"BCAS22",0.000153551462715016,0.313937783719643,0.323,0.274,1,"7","BCAS2"
"MOB42",0.000182819689462733,0.443025350688089,0.265,0.223,1,"7","MOB4"
"ZFX",0.000182981372124121,0.330331860866407,0.264,0.221,1,"7","ZFX"
"ADPGK1",0.000208602121249642,0.347829835809045,0.265,0.223,1,"7","ADPGK"
"PPIL4",0.000217851724001939,0.300237630964324,0.273,0.228,1,"7","PPIL4"
"TASOR2",0.000219629566722528,0.284204399292726,0.273,0.229,1,"7","TASOR2"
