"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC9A9",9.02390415924584e-234,0.815087203834991,0.52,0.372,2.37716707267013e-229,"0","SLC9A9"
"OSBPL1A",9.77568695296978e-234,1.06989510188511,0.596,0.571,2.57520921402083e-229,"0","OSBPL1A"
"OTUD7B",1.58980892375172e-233,1.14752549502597,0.364,0.223,4.18803364783917e-229,"0","OTUD7B"
"AGTPBP1",2.44735698906585e-233,1.2262608934432,0.545,0.506,6.44707251629617e-229,"0","AGTPBP1"
"KIF1B",1.65060497753756e-230,0.739408688492746,0.688,0.725,4.3481886923272e-226,"0","KIF1B"
"INF2",2.42829963037162e-230,1.10913420108168,0.278,0.14,6.39686971628795e-226,"0","INF2"
"ELF2",7.60527714591843e-229,1.13774585466851,0.52,0.451,2.00345815854929e-224,"0","ELF2"
"SLC38A2",1.61776192758106e-228,1.09699998832898,0.441,0.332,4.26167024582678e-224,"0","SLC38A2"
"ATP11A",6.83068290228963e-221,1.20192026126312,0.39,0.264,1.79940679695016e-216,"0","ATP11A"
"GATM",1.55623375869484e-220,0.911501059731404,0.282,0.142,4.09958659052981e-216,"0","GATM"
"DEPTOR",9.93868793622141e-220,1.11880521239385,0.28,0.147,2.61814856303881e-215,"0","DEPTOR"
"ADSS",2.10094266704446e-219,1.17513934159857,0.31,0.181,5.53451326779523e-215,"0","ADSS"
"ACER3",5.1644267110236e-216,1.14333419840987,0.429,0.318,1.36046492848495e-211,"0","ACER3"
"NFIA",9.9268654770869e-216,0.501722936261119,0.683,0.536,2.615034172629e-211,"0","NFIA"
"RHOBTB1",5.00755658898709e-214,1.33860328334222,0.323,0.2,1.31914063223687e-209,"0","RHOBTB1"
"ACSL1",3.04700817110883e-213,0.824263811149101,0.25,0.119,8.026733625152e-209,"0","ACSL1"
"EVA1C",1.637282415419e-212,1.15664954576044,0.343,0.21,4.31309306693827e-208,"0","EVA1C"
"PPM1B",1.76026520897051e-212,1.18798149485943,0.501,0.438,4.63706663999103e-208,"0","PPM1B"
"KDM6A",4.71818505271889e-212,1.1997212335655,0.482,0.41,1.24291148843774e-207,"0","KDM6A"
"NDRG2",4.09065088303838e-211,0.724102886922041,0.255,0.112,1.0776001621188e-206,"0","NDRG2"
"PTPRJ",5.19332546030744e-210,0.947161607277781,0.553,0.484,1.36807772600879e-205,"0","PTPRJ"
"MYO6",8.5188703641915e-208,1.06944573798393,0.528,0.482,2.24412602003897e-203,"0","MYO6"
"TUBA1A",4.16989309521007e-206,1.16970474490855,0.364,0.239,1.09847493807119e-201,"0","TUBA1A"
"ZNF397",1.06245310871688e-205,1.08103561666212,0.277,0.148,2.79882022429288e-201,"0","ZNF397"
"TBC1D12",7.65652081152774e-203,1.15204564247206,0.334,0.208,2.01695727738075e-198,"0","TBC1D12"
"DDX17",2.60289368881926e-202,0.73855036849482,0.666,0.693,6.85680284445658e-198,"0","DDX17"
"ADAM10",8.07740188372927e-202,1.19771257921376,0.487,0.426,2.1278299782308e-197,"0","ADAM10"
"RNF13",2.44590138317517e-198,1.15227269436639,0.477,0.419,6.44323801369834e-194,"0","RNF13"
"CHKA",8.10878900255949e-197,1.08170956100518,0.438,0.336,2.13609828694425e-192,"0","CHKA"
"PACS2",1.61415342313329e-196,1.15416650447414,0.375,0.259,4.25216436256004e-192,"0","PACS2"
"TESK2",4.89694598853058e-196,1.00491772630228,0.265,0.137,1.29000248175861e-191,"0","TESK2"
"RNF144A",3.02459581479384e-193,1.08437130751103,0.542,0.499,7.96769275491142e-189,"0","RNF144A"
"SERINC5",4.72322375702444e-192,1.04984395942681,0.407,0.292,1.24423883431295e-187,"0","SERINC5"
"BBX",2.12948042401498e-188,1.10630109721932,0.494,0.431,5.60969028098267e-184,"0","BBX"
"P2RX7",1.00074731170297e-186,1.10713883548964,0.377,0.269,2.63626864321913e-182,"0","P2RX7"
"EPN2",1.78533334145754e-186,0.857164344307584,0.502,0.422,4.7031036214016e-182,"0","EPN2"
"SECISBP2L",1.00586600213572e-184,1.1078452199149,0.482,0.432,2.64975280942611e-180,"0","SECISBP2L"
"BBS9",7.98985377761864e-184,1.10690369789455,0.568,0.578,2.10476718063808e-179,"0","BBS9"
"MTMR10",3.03975367405668e-182,0.84258349076464,0.269,0.144,8.00762310356752e-178,"0","MTMR10"
"MAPT",6.29188521562652e-181,0.993152959038779,0.603,0.607,1.65747132235249e-176,"0","MAPT"
"CDK6",9.37539137296932e-181,1.13545145502816,0.397,0.299,2.46975934938131e-176,"0","CDK6"
"PSME4",1.34559458794377e-180,1.13482689316227,0.416,0.327,3.54469982302027e-176,"0","PSME4"
"KAT2B",7.22510049045601e-178,0.83929787459964,0.439,0.319,1.90330822220083e-173,"0","KAT2B"
"ELF1",5.74421355641909e-175,0.849241847059329,0.256,0.131,1.51319817716748e-170,"0","ELF1"
"ZNF708",4.67322457349417e-174,1.0846596898971,0.327,0.214,1.23106754939557e-169,"0","ZNF708"
"RBPJ",1.96665331185941e-173,1.08517380146203,0.488,0.445,5.18075481943124e-169,"0","RBPJ"
"ARHGEF10",9.66981966831938e-164,0.864863078833934,0.28,0.159,2.54732059522537e-159,"0","ARHGEF10"
"LRRC8D",2.02568848799143e-163,1.16445781457027,0.43,0.363,5.33627118391583e-159,"0","LRRC8D"
"PHACTR3",4.43419945763459e-163,0.887900961929483,0.554,0.528,1.16810116312468e-158,"0","PHACTR3"
"CLIP4",3.05478718555342e-162,1.15227470189762,0.461,0.42,8.04722588290338e-158,"0","CLIP4"
"TARSL2",2.69323089546721e-160,1.14983493366441,0.377,0.289,7.09477814792927e-156,"0","TARSL2"
"LMCD1-AS1",1.1164512872298e-159,1.03205588238576,0.349,0.227,2.94106762594945e-155,"0","LMCD1-AS1"
"DUBR",4.00190039483136e-159,1.22146157267452,0.441,0.384,1.05422062101042e-154,"0","DUBR"
"LINC02241",4.71577503935613e-154,1.09261370852542,0.31,0.209,1.24227661861758e-149,"0","LINC02241"
"PLPPR1",4.94817638480489e-154,0.791830399457557,0.278,0.154,1.30349810504915e-149,"0","PLPPR1"
"WDR20",2.62241772279046e-150,1.11314985935778,0.383,0.301,6.9082350071469e-146,"0","WDR20"
"BTBD3",1.60384534462158e-147,1.13348654644172,0.372,0.289,4.22500979133663e-143,"0","BTBD3"
"EPS15",5.88498170462589e-147,0.967557827348981,0.452,0.388,1.5502807304496e-142,"0","EPS15"
"RETREG1",1.7782638599893e-144,1.10873533163824,0.442,0.389,4.68448048636981e-140,"0","RETREG1"
"FAM13C",4.43440923017457e-144,1.18049223959094,0.403,0.338,1.16815642350489e-139,"0","FAM13C"
"ROBO1",9.58826567521594e-143,0.471013564718814,0.588,0.48,2.52583682682214e-138,"0","ROBO1"
"SRPK2",1.21364187826432e-142,0.742532096936907,0.631,0.674,3.1970967999117e-138,"0","SRPK2"
"PPP2R3A",1.09936730069568e-138,1.03592030243033,0.3,0.202,2.89606328022263e-134,"0","PPP2R3A"
"BAZ2B",9.66054748623943e-138,0.824902901681897,0.574,0.579,2.54487802430005e-133,"0","BAZ2B"
"OSBPL9",1.21022853373368e-137,1.04804896984769,0.436,0.385,3.18810502641463e-133,"0","OSBPL9"
"STXBP3",4.00784801087274e-137,0.958008994302773,0.307,0.209,1.05578740150421e-132,"0","STXBP3"
"SSH2",7.16786150291748e-137,0.654964878972618,0.615,0.653,1.88822975571355e-132,"0","SSH2"
"WDFY2",1.65443425890473e-132,0.957807234401835,0.428,0.355,4.35827616823272e-128,"0","WDFY2"
"SH3RF1",4.40349678039642e-132,0.978906031927329,0.345,0.249,1.16001315685983e-127,"0","SH3RF1"
"UBE4B",1.98533020480547e-131,1.00454268227898,0.485,0.471,5.22995535851906e-127,"0","UBE4B"
"WSB1",3.2817939892752e-131,0.895921080165081,0.487,0.46,8.64522990594767e-127,"0","WSB1"
"KIF13A",9.8172991178995e-131,0.754423429540496,0.54,0.506,2.58617110662827e-126,"0","KIF13A"
"PLD5",4.14875054554831e-129,0.767237727162407,0.323,0.206,1.09290535621379e-124,"0","PLD5"
"NKAIN2",4.35563709482011e-127,0.48110477393855,0.737,0.614,1.14740547988846e-122,"0","NKAIN2"
"CBFB",4.40255911946093e-126,0.786277432241755,0.271,0.167,1.15976614883959e-121,"0","CBFB"
"KIAA1324L",1.32412312817494e-125,1.16245229526141,0.369,0.301,3.48813755655125e-121,"0","KIAA1324L"
"ABHD17B",2.50309824819366e-125,1.03132498102539,0.285,0.194,6.59391171521657e-121,"0","ABHD17B"
"AC245297.3",3.90067710389157e-125,0.996219421513598,0.45,0.394,1.02755536947816e-120,"0","AC245297.3"
"BACH2",5.82396963000506e-125,1.05898267219302,0.433,0.376,1.53420831963223e-120,"0","BACH2"
"ITCH",3.44340858572955e-123,0.986374972596122,0.453,0.421,9.07097123738734e-119,"0","ITCH"
"ZNF704",8.23514565310952e-123,1.04222484085386,0.475,0.455,2.16938441939864e-118,"0","ZNF704"
"SEC14L5",1.25258693446323e-122,1.16533585381798,0.313,0.234,3.29968976145648e-118,"0","SEC14L5"
"NALCN",3.20855043283627e-121,0.82162399938744,0.551,0.579,8.4522844052206e-117,"0","NALCN"
"FEZ1",3.51021284377776e-121,1.02281824027653,0.328,0.249,9.24695369436376e-117,"0","FEZ1"
"AC106791.1",2.04234220874386e-116,1.03519527123665,0.277,0.19,5.38014208049395e-112,"0","AC106791.1"
"ITGB8",4.10087248394233e-116,0.850043224754845,0.376,0.289,1.08029283844493e-111,"0","ITGB8"
"ELL2",1.78678720953439e-114,0.816087070129229,0.469,0.43,4.70693354607644e-110,"0","ELL2"
"HBS1L",3.65410737374947e-113,1.08530797190216,0.351,0.286,9.62601505466822e-109,"0","HBS1L"
"NEK7",1.3045184824942e-111,0.859042639114256,0.317,0.227,3.43649303843447e-107,"0","NEK7"
"SPATA6",5.3532384437272e-110,0.817089360061693,0.361,0.275,1.41020360323106e-105,"0","SPATA6"
"WNK1",2.34062314417603e-109,0.810864238277464,0.544,0.577,6.16590354870291e-105,"0","WNK1"
"CCNY",1.10897188304941e-108,0.878958139441431,0.518,0.534,2.92136463151705e-104,"0","CCNY"
"SPTLC2",2.17056903528216e-107,0.810881803038807,0.31,0.225,5.71793000964379e-103,"0","SPTLC2"
"MIR100HG",1.72344995433556e-106,0.825361020058325,0.547,0.575,4.54008421470617e-102,"0","MIR100HG"
"FHIT",3.62244191971999e-106,0.762351387448472,0.628,0.685,9.54259874911837e-102,"0","FHIT"
"ITPKB",4.83601259976135e-106,0.366457356556347,0.309,0.186,1.27395079915513e-101,"0","ITPKB"
"NSMCE2",1.72487860553837e-105,0.964833951390611,0.501,0.517,4.54384771056973e-101,"0","NSMCE2"
"TPPP",2.74059269773082e-105,1.0417622335142,0.372,0.318,7.2195433436323e-101,"0","TPPP"
"TULP4",3.49642452938922e-104,1.05628856991105,0.401,0.363,9.21063113777003e-100,"0","TULP4"
"EEPD1",1.73747067957436e-102,0.970738811882421,0.287,0.206,4.57701901120275e-98,"0","EEPD1"
"CCNH",4.68751568285597e-99,0.80157376373071,0.53,0.535,1.23483225633475e-94,"0","CCNH"
"PHYHIPL",1.04743825345794e-97,1.03343638140452,0.45,0.435,2.75926659108426e-93,"0","PHYHIPL"
"ZFYVE16",1.17757951460935e-97,1.00997975765764,0.418,0.39,3.1020977153354e-93,"0","ZFYVE16"
"MFAP3L",2.22533343058987e-97,0.903646823008546,0.313,0.233,5.86219585620289e-93,"0","MFAP3L"
"DENND5A",2.92727004396081e-97,0.913467484387166,0.394,0.344,7.71130747680596e-93,"0","DENND5A"
"SNX30",3.45416291977308e-97,1.02384351274867,0.3,0.23,9.09930137955821e-93,"0","SNX30"
"ZNF644",1.63589020027947e-96,0.923126513432934,0.457,0.447,4.30942555459621e-92,"0","ZNF644"
"FCHSD2",1.77973545695821e-96,0.948194187548627,0.487,0.488,4.68835711426502e-92,"0","FCHSD2"
"CTNNA1",2.65615931470111e-96,0.857739726930877,0.354,0.282,6.99712048271713e-92,"0","CTNNA1"
"STK39",1.24169041169611e-94,0.930830173572946,0.437,0.419,3.27098505153106e-90,"0","STK39"
"CDK17",4.14334937420282e-94,0.937547410825565,0.428,0.408,1.09148252564625e-89,"0","CDK17"
"TSPAN5",7.17802976165417e-93,0.771064774801599,0.566,0.593,1.89090838011256e-88,"0","TSPAN5"
"TUBB4A",7.97634337078758e-91,0.929699007946273,0.376,0.328,2.10120813416657e-86,"0","TUBB4A"
"RAD51B",9.14102653674796e-90,0.852851464719572,0.337,0.259,2.40802062057552e-85,"0","RAD51B"
"ADAMTSL3",1.34251469311427e-89,0.933264353932229,0.276,0.201,3.53658645607093e-85,"0","ADAMTSL3"
"SEPTIN8",6.44540851744198e-87,0.8739807014721,0.301,0.235,1.69791396574974e-82,"0","SEPTIN8"
"NLGN1",2.75842366799877e-86,0.391937999476416,0.76,0.713,7.26651546860917e-82,"0","NLGN1"
"AMD1",2.04570685198622e-85,1.00918520029462,0.345,0.295,5.3890055601873e-81,"0","AMD1"
"CTTNBP2",4.28973745290989e-85,0.887700191795172,0.445,0.434,1.13004553722005e-80,"0","CTTNBP2"
"TRAPPC10",1.34150633247998e-84,0.89520138215933,0.298,0.232,3.53393013165201e-80,"0","TRAPPC10"
"ATF7",2.23574115887821e-84,0.844333109160542,0.337,0.273,5.88961293483288e-80,"0","ATF7"
"BCL2L1",3.6286139224945e-84,0.96727809333488,0.296,0.23,9.55885765602726e-80,"0","BCL2L1"
"AC007566.1",4.63608472295081e-84,0.874982587448708,0.294,0.228,1.22128379856693e-79,"0","AC007566.1"
"RERE",1.66799968191082e-82,0.493214170982819,0.681,0.767,4.39401156205766e-78,"0","RERE"
"AUTS2",4.7982060035881e-81,0.439015171933583,0.783,0.814,1.26399140752521e-76,"0","AUTS2"
"FOXO1",5.00386064542908e-79,0.473809129002566,0.283,0.187,1.31816700982538e-74,"0","FOXO1"
"SAMD12",8.38232349462377e-78,0.633587100780146,0.588,0.616,2.20815547818874e-73,"0","SAMD12"
"ADCY5",8.79933491617969e-78,1.04354844914547,0.292,0.236,2.31800879696922e-73,"0","ADCY5"
"MPP5",5.12294260854048e-77,0.88996292667083,0.253,0.187,1.34953677136782e-72,"0","MPP5"
"PWWP2A",8.08725021525403e-76,0.957260665127641,0.323,0.271,2.13042432420437e-71,"0","PWWP2A"
"N4BP2L2",2.00246097114311e-75,0.566923859772772,0.62,0.701,5.2750829362823e-71,"0","N4BP2L2"
"NAIP",1.10955208517849e-74,0.707097574990177,0.318,0.255,2.9228930579857e-70,"0","NAIP"
"HIBCH",3.99230908301482e-74,0.989726474671879,0.46,0.462,1.05169398173859e-69,"0","HIBCH"
"PLA2G4C",1.09563440064699e-72,1.11685027820424,0.288,0.235,2.88622970162438e-68,"0","PLA2G4C"
"TBC1D5",6.65790979217654e-72,0.548484579633237,0.62,0.706,1.75389317655307e-67,"0","TBC1D5"
"WDFY3",7.45216951553903e-71,0.606930280077652,0.572,0.655,1.96312501547845e-66,"0","WDFY3"
"ZBED5",2.67026449982053e-70,0.869961531021872,0.282,0.226,7.03427777187723e-66,"0","ZBED5"
"ADD3",1.36013858063106e-69,0.709498417334659,0.491,0.498,3.5830130629564e-65,"0","ADD3"
"AK5",2.79481926714243e-69,0.594609737760956,0.544,0.517,7.3623923954333e-65,"0","AK5"
"HECW2",7.82286637425793e-69,0.678901475788435,0.536,0.566,2.06077768897077e-64,"0","HECW2"
"DPYSL2",2.31711320411079e-68,0.527544745568992,0.593,0.664,6.10397131358904e-64,"0","DPYSL2"
"YWHAQ",8.80173841671173e-68,0.942696474047953,0.339,0.302,2.31864195111437e-63,"0","YWHAQ"
"PPP1R21",1.75974580605489e-67,0.938839830873073,0.377,0.356,4.6356983768904e-63,"0","PPP1R21"
"AF165147.1",2.77660728027923e-66,1.0304212091055,0.268,0.213,7.31441655843958e-62,"0","AF165147.1"
"ANKRD12",7.42760845562787e-65,0.723744034948354,0.539,0.598,1.95665489546605e-60,"0","ANKRD12"
"MTMR2",6.04806364458105e-64,0.96617526932285,0.305,0.265,1.59324140589199e-59,"0","MTMR2"
"CADM2",1.69037644434383e-62,0.470774154781968,0.908,0.912,4.45295866733496e-58,"0","CADM2"
"FANCL",9.75052056589258e-62,0.935842412364725,0.32,0.283,2.56857963267308e-57,"0","FANCL"
"CYTH1",1.01900077367719e-61,0.821255897201429,0.321,0.275,2.68435373809781e-57,"0","CYTH1"
"BCAS3",1.04332634838759e-61,0.714211792170426,0.575,0.664,2.74843459955743e-57,"0","BCAS3"
"PPP1R12B",3.45574438941197e-61,0.761514364119923,0.498,0.556,9.10346744502795e-57,"0","PPP1R12B"
"XPO7",8.88313463993249e-61,0.252053722175573,0.186,0.328,2.34008415819742e-56,"0","XPO7"
"CADM1",6.64291041179258e-59,0.250768179635117,0.705,0.756,1.74994188977852e-54,"0","CADM1"
"RAB11FIP4",1.57037311620936e-58,0.31379936706675,0.204,0.353,4.13683390003032e-54,"0","RAB11FIP4"
"AP3B1",6.84452828696193e-58,0.806415296751309,0.361,0.333,1.80305408663438e-53,"0","AP3B1"
"ADD1",1.37131359785983e-57,0.879986101653562,0.456,0.495,3.61245141084214e-53,"0","ADD1"
"KMT2C",2.739130031165e-57,0.584807017145452,0.569,0.649,7.21569024109796e-53,"0","KMT2C"
"AC118549.1",1.9152005903868e-56,0.859760671713654,0.419,0.435,5.04521291525594e-52,"0","AC118549.1"
"RMND5A",3.13372735514358e-56,0.278314235327652,0.175,0.306,8.25517797165473e-52,"0","RMND5A"
"FLCN",6.6365311540452e-56,0.315762618868399,0.149,0.269,1.74826140191013e-51,"0","FLCN"
"DNMT3A",6.74805594677417e-56,0.261163776943544,0.232,0.39,1.77764037805872e-51,"0","DNMT3A"
"ANKRD28",2.31946381640542e-55,0.847620854711907,0.438,0.462,6.1101635315568e-51,"0","ANKRD28"
"SCARB2",5.55677346494912e-55,0.861938568824252,0.356,0.338,1.46382083387155e-50,"0","SCARB2"
"PKNOX1",6.92976568662909e-55,0.276958297318443,0.172,0.299,1.8255081748287e-50,"0","PKNOX1"
"UTY",9.30200670649625e-55,0.742270742694518,0.475,0.512,2.45042762669231e-50,"0","UTY"
"CRADD",7.23911927592204e-54,0.91496777307488,0.389,0.375,1.90700119085614e-49,"0","CRADD"
"NDUFA10",3.97726235477836e-53,0.25899294445767,0.237,0.395,1.04773022211926e-48,"0","NDUFA10"
"SPAG9",1.54521166230741e-51,0.755471479734615,0.471,0.518,4.07055108201642e-47,"0","SPAG9"
"FTH1",4.19103498569996e-51,0.628823726360534,0.438,0.446,1.10404434628294e-46,"0","FTH1"
"DYNC1LI2",5.05961651058552e-51,0.85032057275984,0.342,0.321,1.33285477738354e-46,"0","DYNC1LI2"
"CNOT2",4.25742869162749e-50,0.858067461734668,0.426,0.45,1.12153444023543e-45,"0","CNOT2"
"RANGAP1",2.07821889939229e-49,0.317307081830775,0.176,0.299,5.47465204666912e-45,"0","RANGAP1"
"ZBTB16",4.06339274639562e-49,0.662881400968921,0.589,0.656,1.070419551183e-44,"0","ZBTB16"
"NAA16",5.05135295401136e-49,0.305736359967102,0.187,0.317,1.33067790867521e-44,"0","NAA16"
"TMEM87A",1.11478304971918e-48,0.794326835395521,0.287,0.247,2.93667298787524e-44,"0","TMEM87A"
"DCUN1D4",2.47830325018077e-48,0.283764145398721,0.245,0.401,6.52859425195121e-44,"0","DCUN1D4"
"KDM4C",4.91485308481542e-48,0.729788919920529,0.496,0.552,1.29471974813293e-43,"0","KDM4C"
"HIBADH",2.04354938806171e-47,0.282238707691947,0.18,0.302,5.38332215297096e-43,"0","HIBADH"
"SLC35E3",2.33405905542536e-47,0.323659894096367,0.174,0.295,6.14861176970703e-43,"0","SLC35E3"
"NSL1",3.67215833163884e-47,0.275207720546144,0.175,0.296,9.67356669303621e-43,"0","NSL1"
"ANKRD44",4.34380017017094e-47,0.552514859694679,0.356,0.318,1.14428727882813e-42,"0","ANKRD44"
"STK3",6.74769645037628e-47,0.609334504809129,0.324,0.277,1.77754567592262e-42,"0","STK3"
"ACYP2",1.85685644888728e-46,0.753953117044775,0.494,0.562,4.89151694330376e-42,"0","ACYP2"
"DIXDC1",1.83225099836889e-44,0.823825107144663,0.294,0.263,4.82669880500318e-40,"0","DIXDC1"
"BPTF",2.25014748882612e-44,0.685142258451857,0.516,0.58,5.92756352981464e-40,"0","BPTF"
"MBOAT2",4.23470927799644e-44,0.872336359336356,0.411,0.427,1.1155494651026e-39,"0","MBOAT2"
"SCAF8",9.72564971267455e-44,0.267729385333288,0.282,0.451,2.56202790380986e-39,"0","SCAF8"
"KRIT1",1.15347935009335e-43,0.28626469108626,0.175,0.292,3.03861065195093e-39,"0","KRIT1"
"ZNF608",1.21052620849119e-43,0.630566191300473,0.306,0.258,3.18888919102833e-39,"0","ZNF608"
"ARRB1",2.39682300401918e-43,0.299957068838397,0.181,0.299,6.31395083948773e-39,"0","ARRB1"
"MICAL3",2.81180194571977e-43,0.670238522508248,0.506,0.557,7.40712986560959e-39,"0","MICAL3"
"THADA",4.22692315463474e-43,0.261058120237069,0.224,0.359,1.11349836662543e-38,"0","THADA"
"LAMP1",4.29517302615693e-43,0.744393855583925,0.271,0.231,1.13147743028052e-38,"0","LAMP1"
"ZKSCAN1",4.83615730819395e-43,0.82698470263594,0.349,0.342,1.27398891969753e-38,"0","ZKSCAN1"
"CALD1",1.06762792657716e-42,0.742276161972317,0.251,0.209,2.81245224698222e-38,"0","CALD1"
"YIPF4",1.86607805346513e-42,0.262168730913206,0.197,0.321,4.9158094162432e-38,"0","YIPF4"
"TMEM135",5.61321251299878e-41,0.284538814430114,0.273,0.436,1.47868857229927e-36,"0","TMEM135"
"NFIX",1.48819543668555e-40,0.755253380820328,0.449,0.477,3.92035323886074e-36,"0","NFIX"
"TSGA10",2.49316278716048e-40,0.389916692914318,0.176,0.292,6.56773873021685e-36,"0","TSGA10"
"BOD1L1",2.79764001096894e-40,0.279711618468804,0.169,0.278,7.36982308089549e-36,"0","BOD1L1"
"SIRT2",2.93680887307121e-40,0.76774176232593,0.252,0.215,7.73643561433149e-36,"0","SIRT2"
"RPTOR",4.40579140983609e-40,0.263929473677564,0.257,0.407,1.16061763109312e-35,"0","RPTOR"
"FAM13B",1.00414214848047e-39,0.847260200779378,0.435,0.479,2.64521166174211e-35,"0","FAM13B"
"VPS8",1.26937558847138e-39,0.283386455003156,0.279,0.441,3.34391611271017e-35,"0","VPS8"
"RNF217",1.34490785340033e-39,0.283917621034742,0.186,0.301,3.54289075821248e-35,"0","RNF217"
"ARID4B",2.76910771371231e-39,0.715184375595894,0.497,0.573,7.29466045023233e-35,"0","ARID4B"
"LRRFIP2",3.49352265890816e-39,0.779677745619204,0.437,0.48,9.20298674036176e-35,"0","LRRFIP2"
"CEP97",4.40633222889183e-39,0.825944798402947,0.265,0.235,1.16076009905698e-34,"0","CEP97"
"AMBRA1",1.44136707807172e-38,0.28210889279617,0.279,0.439,3.79699329376434e-34,"0","AMBRA1"
"VPS35L",3.85050323219061e-38,0.854275639372172,0.365,0.37,1.01433806645597e-33,"0","VPS35L"
"CXXC5",8.14114405336695e-38,0.282064355679552,0.202,0.321,2.14462157797845e-33,"0","CXXC5"
"DDX46",8.49342132079717e-38,0.301460689257843,0.179,0.289,2.2374219785376e-33,"0","DDX46"
"ZNF37A",8.80688452975114e-38,0.262070215864095,0.198,0.316,2.31999759167234e-33,"0","ZNF37A"
"JAKMIP3",3.86200271108528e-37,0.930506494503361,0.273,0.251,1.01736737418119e-32,"0","JAKMIP3"
"SAMD4B",3.9577597823801e-37,0.818644889418521,0.294,0.27,1.04259265947239e-32,"0","SAMD4B"
"USP47",1.56855210644585e-36,0.711164571563816,0.455,0.51,4.1320368140103e-32,"0","USP47"
"MTERF1",1.82369978985771e-36,0.341556695211648,0.206,0.328,4.80417235642218e-32,"0","MTERF1"
"TECPR2",2.29415944266185e-36,0.86057308719836,0.341,0.339,6.04350421980412e-32,"0","TECPR2"
"NRDC",2.62726774568138e-36,0.260204989252356,0.251,0.393,6.92101142244846e-32,"0","NRDC"
"BICRAL",3.67977981394056e-36,0.25933349877271,0.302,0.466,9.69364396386363e-32,"0","BICRAL"
"ATE1",9.68959264003768e-36,0.803105768174672,0.406,0.443,2.55252938916513e-31,"0","ATE1"
"FNIP2",1.37240165829617e-35,0.957383404245485,0.413,0.447,3.61531768844959e-31,"0","FNIP2"
"PLPP1",1.94542002415602e-35,0.27565361794123,0.273,0.424,5.12481996963419e-31,"0","PLPP1"
"AUH",2.06894196562603e-35,0.309677529476069,0.277,0.433,5.45021382004864e-31,"0","AUH"
"KIZ",3.06936330137596e-35,0.863792473484025,0.366,0.378,8.08562374481469e-31,"0","KIZ"
"MTMR7",3.37101464640803e-35,0.368516637498989,0.226,0.359,8.88026388303268e-31,"0","MTMR7"
"ST3GAL6",1.56584082108459e-34,0.42315086205809,0.206,0.33,4.12489447498313e-30,"0","ST3GAL6"
"ITPRID2",5.62485307092347e-34,0.272548567501457,0.171,0.271,1.48175504447337e-29,"0","ITPRID2"
"FBN1",1.38634077853742e-33,0.318958992560473,0.248,0.388,3.65203751290112e-29,"0","FBN1"
"MYO9B",1.45697012372788e-33,0.760386070971321,0.3,0.278,3.83809639693636e-29,"0","MYO9B"
"ZNF493",1.68526475845832e-33,0.308043076493861,0.171,0.273,4.43949295320675e-29,"0","ZNF493"
"PPA2",2.03021096904444e-33,0.273783248432865,0.308,0.472,5.34818475575377e-29,"0","PPA2"
"TNKS",3.7959355317419e-33,0.598284436842999,0.526,0.621,9.9996329712677e-29,"0","TNKS"
"AP1G1",7.98088203209701e-33,0.254957726055804,0.193,0.303,2.10240375371532e-28,"0","AP1G1"
"SLC25A27",1.54267458890665e-32,0.297400688300984,0.202,0.316,4.06386766955679e-28,"0","SLC25A27"
"MAT2A",2.25176620536845e-32,0.76306952324786,0.264,0.237,5.9318277148021e-28,"0","MAT2A"
"TBCA",2.28651728744265e-32,0.310957930899111,0.244,0.378,6.02337249031018e-28,"0","TBCA"
"WDR41",3.29571704813539e-32,0.263192313591421,0.163,0.257,8.68190741990307e-28,"0","WDR41"
"ELOVL5",3.86180233803746e-32,0.605406411368933,0.272,0.237,1.01731458990921e-27,"0","ELOVL5"
"CREBBP",5.40122531001438e-32,0.254529044933597,0.334,0.507,1.42284478341709e-27,"0","CREBBP"
"NFATC3",8.17811328594426e-32,0.272449551325345,0.211,0.324,2.1543603829163e-27,"0","NFATC3"
"CAMKMT",1.19837794520654e-31,0.93307171158242,0.343,0.341,3.1568870210576e-27,"0","CAMKMT"
"ATP11B",6.76804748467292e-31,0.312762879550239,0.231,0.357,1.78290674888739e-26,"0","ATP11B"
"KCTD3",9.17226305871204e-31,0.279875290120259,0.191,0.295,2.41624925755651e-26,"0","KCTD3"
"CUL4A",1.1117921029438e-30,0.272449244274789,0.184,0.285,2.92879393678485e-26,"0","CUL4A"
"KMT5B",1.82911616871259e-30,0.336064633171776,0.225,0.346,4.81844072323959e-26,"0","KMT5B"
"SMAD2",2.33149822909453e-30,0.286694799474348,0.243,0.372,6.14186578490372e-26,"0","SMAD2"
"STXBP6",2.55497252413693e-30,0.580063467713088,0.328,0.298,6.73056412033391e-26,"0","STXBP6"
"OSBP2",2.71495904160245e-30,0.850475854132031,0.428,0.49,7.15201660329332e-26,"0","OSBP2"
"DNAJB2",3.52685658814238e-30,0.903855912470514,0.334,0.334,9.29079831014347e-26,"0","DNAJB2"
"KCNQ1OT1",3.66728680641087e-30,0.895138134251242,0.295,0.281,9.66073363412815e-26,"0","KCNQ1OT1"
"CTDSPL2",4.07076070868581e-30,0.302846327920465,0.205,0.316,1.0723604934891e-25,"0","CTDSPL2"
